TITLE,PX,PY,DEPTH_TYPE,DEPTH_FLAT,Mglob,Nglob,TOTAL_TIME,PLOT_INTV,PLOT_INTV_STATION,SCREEN_INTV,DX,DY,WAVEMAKER,Tperiod,Xc_WK,AMP_WK,DEP_WK,Yc_WK,Theta_WK,Delta_WK,PERIODIC,DIFFUSION_SPONGE,FRICTION_SPONGE,DIRECT_SPONGE,Csp,Sponge_south_width,Sponge_north_width,Sponge_west_width,Sponge_east_width,Cd,Cd_regional,FRICTION_MATRIX,CFL,FroudeCap,MinDepth,VISCOSITY_BREAKING,Cbrk1,Cbrk2,FIELD_IO_TYPE,DEPTH_OUT,ETA,MASK,U,V,STATIONS_FILE,NumberStations,PI_1,PI_2,PI_3,PI_4,PI_5,PI_6,PI_7,EPSILON,TAU_1,k,L,kh,failed_checks,COMBO_NUM
DYNAMIC,32,1,FLAT,11.0,7630,3,400.0,1.0,0.1,25.0,0.08921771376968196,0.08921771376968196,WK_REG,2.0,31.226199819388686,0.55,11.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.98095985551095,24.98095985551095,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758823554137,6.245239963877737,11.06683470590955,filter_kh,645
DYNAMIC,32,1,FLAT,11.0,7630,3,400.0,1.0,0.1,25.0,0.08921771376968196,0.08921771376968196,WK_REG,2.0,31.226199819388686,0.55,11.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.98095985551095,24.98095985551095,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758823554137,6.245239963877737,11.06683470590955,filter_kh,646
DYNAMIC,32,1,FLAT,11.0,7630,3,400.0,1.0,0.1,25.0,0.08921771376968196,0.08921771376968196,WK_REG,2.0,31.226199819388686,0.55,11.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.98095985551095,24.98095985551095,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758823554137,6.245239963877737,11.06683470590955,filter_kh,647
DYNAMIC,32,1,FLAT,11.0,7630,3,400.0,1.0,0.1,25.0,0.08921771376968196,0.08921771376968196,WK_REG,2.0,31.226199819388686,0.55,11.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.98095985551095,24.98095985551095,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758823554137,6.245239963877737,11.06683470590955,filter_kh,648
DYNAMIC,32,1,FLAT,11.0,7630,3,400.0,1.0,0.1,25.0,0.08921771376968196,0.08921771376968196,WK_REG,2.0,31.226199819388686,0.55,11.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.98095985551095,24.98095985551095,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758823554137,6.245239963877737,11.06683470590955,filter_kh,649
DYNAMIC,32,1,FLAT,11.0,7630,3,400.0,1.0,0.1,25.0,0.08921771376968196,0.08921771376968196,WK_REG,2.0,31.226199819388686,0.55,11.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.98095985551095,24.98095985551095,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758823554137,6.245239963877737,11.06683470590955,filter_kh,650
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,751
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,752
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,753
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,754
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,755
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,756
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,757
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,758
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,759
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,760
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,761
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,762
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,763
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,764
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,765
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,766
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,767
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,768
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,769
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,770
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,771
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,772
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,773
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,774
DYNAMIC,32,1,FLAT,13.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381244976,0.08921771381244976,WK_REG,2.0,31.22619983435742,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867485936,24.980959867485936,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818731366,6.245239966871484,13.078986464350775,filter_kh,775
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,876
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,877
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,878
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,879
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,0.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,880
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,881
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,882
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,883
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,884
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,1.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,885
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,886
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,887
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,888
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,889
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,2.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,890
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,891
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,892
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.966,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,893
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,1.333,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,894
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,5.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,4.375,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,895
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.028,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,896
DYNAMIC,32,1,FLAT,15.0,7631,3,400.0,1.0,0.1,25.0,0.08921771381321426,0.08921771381321426,WK_REG,2.0,31.226199834624992,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,24.980959867699994,24.980959867699994,0.0,10.0,T,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,DYNAMIC,50,4,1.0,50.0,50.0,4,0.442,25.0,0.05,2,1.0060758818645157,6.2452399669249985,15.091138227967736,filter_kh,897
