Mglob,Nglob,DX,DY,TITLE,PX,PY,DEPTH_TYPE,DEPTH_FLAT,TOTAL_TIME,PLOT_INTV,PLOT_INTV_STATION,SCREEN_INTV,WAVEMAKER,Tperiod,Xc_WK,AMP_WK,DEP_WK,Yc_WK,Theta_WK,Delta_WK,PERIODIC,DIFFUSION_SPONGE,FRICTION_SPONGE,DIRECT_SPONGE,Csp,Sponge_south_width,Sponge_north_width,Sponge_west_width,Sponge_east_width,Cd,CFL,FroudeCap,MinDepth,VISCOSITY_BREAKING,Cbrk1,Cbrk2,FIELD_IO_TYPE,DEPTH_OUT,ETA,MASK,U,V,STATIONS_FILE,NumberStations,PI_1,PI_2,PI_3,PI_4,PI_5,EPSILON,TAU_1,k,L,kh,RESULT_FOLDER,ITER,COMBO_NUM,DEPTH_FILE
7631,3,1.0835743901145076,1.0835743901145076,input_00136,32,1,FLAT,12.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,379.25103654007773,0.6000000000000001,12.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,303.40082923206216,303.40082923206216,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00136.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.08283675852940754,75.85020730801554,0.9940411023528906,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00136/,136,172,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00136.txt
7630,3,1.2557810009569017,1.2557810009569017,input_00137,32,1,FLAT,12.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,439.52335033491556,0.6000000000000001,12.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,351.61868026793246,351.61868026793246,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00137.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.0714772639768947,87.90467006698312,0.8577271677227365,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00137/,137,173,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00137.txt
7631,3,1.424675291025238,1.424675291025238,input_00138,32,1,FLAT,12.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,498.63635185883334,0.6000000000000001,12.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,398.90908148706666,398.90908148706666,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00138.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.06300368278161948,99.72727037176666,0.7560441933794337,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00138/,138,174,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00138.txt
7630,3,1.5910871398371715,1.5910871398371715,input_00139,32,1,FLAT,12.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,556.88049894301,0.6000000000000001,12.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,445.504399154408,445.504399154408,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00139.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.05641412582327285,111.376099788602,0.6769695098792742,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00139/,139,175,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00139.txt
7631,3,1.7556106093457815,1.7556106093457815,input_00140,32,1,FLAT,12.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,614.4637132710236,0.6000000000000001,12.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,491.57097061681884,491.57097061681884,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00140.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.05112739101981959,122.89274265420471,0.6135286922378351,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00140/,140,176,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00140.txt
7630,3,1.9186714865172945,1.9186714865172945,input_00141,32,1,FLAT,12.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,671.5350202810531,0.6000000000000001,12.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,537.2280162248425,537.2280162248425,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00141.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.04678226092028623,134.30700405621062,0.5613871310434347,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00141/,141,177,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00141.txt
7631,3,2.0805794292015047,2.0805794292015047,input_00142,32,1,FLAT,12.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,728.2028002205267,0.6000000000000001,12.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,582.5622401764214,582.5622401764214,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00142.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.043141727175979035,145.64056004410534,0.5177007261117484,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00142/,142,178,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00142.txt
7630,3,2.2415637210572203,2.2415637210572203,input_00143,32,1,FLAT,12.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,784.5473023700271,0.6000000000000001,12.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,627.6378418960217,627.6378418960217,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00143.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.04004338099308229,156.9094604740054,0.4805205719169875,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00143/,143,179,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00143.txt
7630,3,2.401797220759054,2.401797220759054,input_00144,32,1,FLAT,12.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,840.6290272656689,0.6000000000000001,12.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,672.5032218125351,672.5032218125351,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00144.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03737192687490837,168.12580545313378,0.4484631224989004,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00144/,144,180,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00144.txt
7631,3,0.9289648884098379,0.9289648884098379,input_00145,32,1,FLAT,13.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,325.13771094344327,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,260.1101687547546,260.1101687547546,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00145.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.0966234474762684,65.02754218868866,1.2561048171914893,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00145/,145,186,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00145.txt
7630,3,1.114398061136603,1.114398061136603,input_00146,32,1,FLAT,13.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,390.039321397811,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,312.0314571182488,312.0314571182488,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00146.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.08054553685333697,78.0078642795622,1.0470919790933806,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00146/,146,187,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00146.txt
7631,3,1.2950252304812175,1.2950252304812175,input_00147,32,1,FLAT,13.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,453.2588306684261,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,362.6070645347409,362.6070645347409,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00147.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.06931122883931129,90.65176613368523,0.9010459749110468,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00147/,147,188,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00147.txt
7630,3,1.4719813964579995,1.4719813964579995,input_00148,32,1,FLAT,13.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,515.1934887602998,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,412.15479100823984,412.15479100823984,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00148.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.060978888944216804,103.03869775205996,0.7927255562748184,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00148/,148,189,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00148.txt
7630,3,1.6461632332732776,1.6461632332732776,input_00149,32,1,FLAT,13.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,576.1571316456472,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,460.92570531651774,460.92570531651774,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00149.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.05452666436006143,115.23142632912943,0.7088466366807986,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00149/,149,190,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00149.txt
7631,3,1.8182259271018157,1.8182259271018157,input_00150,32,1,FLAT,13.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,636.3790744856356,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,509.1032595885084,509.1032595885084,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00150.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.04936668692522676,127.2758148971271,0.6417669300279479,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00150/,150,191,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00150.txt
7631,3,1.9886436766325641,1.9886436766325641,input_00151,32,1,FLAT,13.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,696.0252868213975,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,556.820229457118,556.820229457118,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00151.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.04513618561096813,139.2050573642795,0.5867704129425857,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00151/,151,192,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00151.txt
7631,3,2.1577631357169436,2.1577631357169436,input_00152,32,1,FLAT,13.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,755.2170975009302,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,604.1736780007442,604.1736780007442,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00152.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.041598537215134006,151.04341950018605,0.5407809837967421,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00152/,152,193,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00152.txt
7631,3,2.3258417388350265,2.3258417388350265,input_00153,32,1,FLAT,13.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,814.0446085922594,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,651.2356868738075,651.2356868738075,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00153.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03859238941490689,162.80892171845187,0.5017010623937896,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00153/,153,194,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00153.txt
7631,3,2.493073910509123,2.493073910509123,input_00154,32,1,FLAT,13.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,872.5758686781932,0.65,13.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,698.0606949425545,698.0606949425545,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00154.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03600366187468354,174.51517373563863,0.468047604370886,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00154/,154,195,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00154.txt
7631,3,0.9486019549137797,0.9486019549137797,input_00155,32,1,FLAT,14.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,332.0106842198229,0.7000000000000001,14.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,265.60854737585834,265.60854737585834,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00155.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.0946232396397749,66.40213684396458,1.3247253549568485,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00155/,155,201,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00155.txt
7631,3,1.1425993441911768,1.1425993441911768,input_00156,32,1,FLAT,14.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,399.9097704669118,0.7000000000000001,14.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,319.9278163735295,319.9278163735295,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00156.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.0785575368644244,79.98195409338237,1.0998055161019415,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00156/,156,202,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00156.txt
7631,3,1.331450096290856,1.331450096290856,input_00157,32,1,FLAT,14.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,466.0075337017996,0.7000000000000001,14.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,372.80602696143967,372.80602696143967,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00157.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.06741506148267794,93.20150674035992,0.9438108607574911,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00157/,157,203,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00157.txt
7631,3,1.5162802092135617,1.5162802092135617,input_00158,32,1,FLAT,14.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,530.6980732247466,0.7000000000000001,14.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,424.5584585797973,424.5584585797973,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00158.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.05919736309762995,106.13961464494932,0.8287630833668193,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00158/,158,204,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00158.txt
7630,3,1.6980420435176766,1.6980420435176766,input_00159,32,1,FLAT,14.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,594.3147152311868,0.7000000000000001,14.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,475.45177218494945,475.45177218494945,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00159.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.052860758333532466,118.86294304623736,0.7400506166694545,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00159/,159,205,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00159.txt
7631,3,1.877448994565922,1.877448994565922,input_00160,32,1,FLAT,14.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,657.1071480980727,0.7000000000000001,14.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,525.6857184784582,525.6857184784582,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00160.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.04780944268652078,131.42142961961454,0.6693321976112909,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00160/,160,206,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00160.txt
7631,3,2.0550233608000923,2.0550233608000923,input_00161,32,1,FLAT,14.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,719.2581762800323,0.7000000000000001,14.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,575.4065410240258,575.4065410240258,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00161.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.043678233452109715,143.85163525600646,0.611495268329536,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00161/,161,207,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00161.txt
7630,3,2.2311492629622047,2.2311492629622047,input_00162,32,1,FLAT,14.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,780.9022420367717,0.7000000000000001,14.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,624.7217936294173,624.7217936294173,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00162.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.04023029368433878,156.18044840735433,0.5632241115807429,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00162/,162,208,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00162.txt
7630,3,2.406112933067243,2.406112933067243,input_00163,32,1,FLAT,14.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,842.139526573535,0.7000000000000001,14.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,673.711621258828,673.711621258828,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00163.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.037304894907049246,168.427905314707,0.5222685286986894,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00163/,163,209,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00163.txt
7630,3,2.5801309852977856,2.5801309852977856,input_00164,32,1,FLAT,14.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,903.0458448542249,0.7000000000000001,14.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,722.43667588338,722.43667588338,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00164.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.034788850106463064,180.609168970845,0.4870439014904829,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00164/,164,210,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00164.txt
7630,3,1.1684245614545339,1.1684245614545339,input_00165,32,1,FLAT,15.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,408.9485965090869,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,327.1588772072695,327.1588772072695,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00165.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.07682121128199022,81.78971930181737,1.1523181692298534,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00165/,165,217,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00165.txt
7631,3,1.3653155343525436,1.3653155343525436,input_00166,32,1,FLAT,15.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,477.8604370233903,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,382.28834961871223,382.28834961871223,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00166.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.06574289081470912,95.57208740467806,0.9861433622206368,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00166/,166,218,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00166.txt
7631,3,1.5578505185963798,1.5578505185963798,input_00167,32,1,FLAT,15.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,545.247681508733,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,436.19814520698634,436.19814520698634,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00167.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.05761771686762277,109.04953630174658,0.8642657530143416,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00167/,167,219,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00167.txt
7630,3,1.7470236542541595,1.7470236542541595,input_00168,32,1,FLAT,15.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,611.4582789889558,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,489.16662319116466,489.16662319116466,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00168.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.05137869191638726,122.29165579779117,0.770680378745809,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00168/,168,220,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00168.txt
7631,3,1.9336024363331976,1.9336024363331976,input_00169,32,1,FLAT,15.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,676.7608527166192,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,541.4086821732953,541.4086821732953,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00169.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.0464210162419852,135.35217054332384,0.6963152436297779,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00169/,169,221,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00169.txt
7630,3,2.1181564062556197,2.1181564062556197,input_00170,32,1,FLAT,15.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,741.3547421894668,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,593.0837937515735,593.0837937515735,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00170.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.042376374963376186,148.27094843789337,0.6356456244506428,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00170/,170,222,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00170.txt
7631,3,2.301107352644079,2.301107352644079,input_00171,32,1,FLAT,15.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,805.3875734254277,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,644.3100587403421,644.3100587403421,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00171.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03900721537368839,161.07751468508553,0.5851082306053259,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00171/,171,223,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00171.txt
7630,3,2.4827708065268865,2.4827708065268865,input_00172,32,1,FLAT,15.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,868.9697822844103,0.75,15.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,695.1758258275282,695.1758258275282,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00172.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.03615307134536886,173.79395645688206,0.5422960701805329,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00172/,172,224,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00172.txt
